CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
160, 8, 8, 16, 128, 1,
161, 8, 8, 16, 128, 2,
162, 16, 4, 16, 128, 0,
163, 16, 4, 16, 128, 1,
164, 16, 4, 16, 128, 2,
165, 4, 16, 32, 64, 0,
166, 4, 16, 32, 64, 1,
167, 4, 16, 32, 64, 2,
168, 8, 8, 32, 64, 0,
169, 8, 8, 32, 64, 1,
170, 8, 8, 32, 64, 2,
171, 16, 4, 32, 64, 0,
172, 16, 4, 32, 64, 1,
173, 16, 4, 32, 64, 2,
174, 4, 16, 64, 32, 0,
175, 4, 16, 64, 32, 1,
176, 4, 16, 64, 32, 2,
177, 8, 8, 64, 32, 0,
178, 8, 8, 64, 32, 1,
179, 8, 8, 64, 32, 2,
180, 16, 4, 64, 32, 0,
181, 16, 4, 64, 32, 1,
182, 16, 4, 64, 32, 2,
183, 4, 16, 128, 16, 0,
184, 4, 16, 128, 16, 1,
185, 4, 16, 128, 16, 2,
186, 8, 8, 128, 16, 0,
187, 8, 8, 128, 16, 1,
188, 8, 8, 128, 16, 2,
189, 16, 4, 128, 16, 0,
190, 16, 4, 128, 16, 1,
191, 16, 4, 128, 16, 2,
192, 4, 16, 256, 8, 0,
193, 4, 16, 256, 8, 1,
194, 4, 16, 256, 8, 2,
195, 8, 8, 256, 8, 0,
196, 8, 8, 256, 8, 1,
197, 8, 8, 256, 8, 2,
198, 16, 4, 256, 8, 0,
199, 16, 4, 256, 8, 1,
200, 16, 4, 256, 8, 2,
201, 4, 16, 512, 4, 0,
202, 4, 16, 512, 4, 1,
203, 4, 16, 512, 4, 2,
204, 8, 8, 512, 4, 0,
205, 8, 8, 512, 4, 1,
206, 8, 8, 512, 4, 2,
207, 16, 4, 512, 4, 0,
208, 16, 4, 512, 4, 1,
209, 16, 4, 512, 4, 2,
210, 4, 16, 1024, 2, 0,
211, 4, 16, 1024, 2, 1,
212, 4, 16, 1024, 2, 2,
213, 8, 8, 1024, 2, 0,
